shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,Goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,Period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,Shooter Name,Shooter Position,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,Shot Angle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,Shot Distance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,Team,Team Code,Time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,Probability of Goal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
57172,7.280109889,87,87,-7,7,10.5,0,120,4,4,DAL,1,22.5,19,19,26,26,22.5,2,2,30,22,22,30,30,30,16,16,16,22,22,16,34.40930107,MISS,20671,0,8479193,Casey DeSmith,0,0,0,5,CAR,5,1,188,1,0,SHOT,23.42869281,32.69556545,HOME,59,59,13,13,AWAYZONE,0,2,53,37,R,2025,R,Jackson Blake,Forward,8482809,23,23,33,22,22,35.75,35.75,33,1,4,76,22,22,76,76,76,21,22,22,21,21,21,-74.0546041,74.0546041,97.48329691,3.749357573,1,7.280109889,0,0,0,0,1,0,0,0,WRIST,0,1.323434656,HOME,CAR,1775,5,86,26,10,87,87,0.14116,0.108698,0.297573,0.319583,0.0168008,0.116185,0.86032,-7,-7
80422,8.062257748,82,82,4,4,0,0,0,0,5,DET,0,34.4,22,22,42.66666667,22,22,2,3,84,22,22,84,22,22,22,22,22,22,22,22,29.06888371,SHOT,20942,0,8475660,Cam Talbot,0,0,0,5,CAR,3,1,188,1,0,FAC,0,0,AWAY,69,69,-22,-22,AWAYZONE,1,2,53,0,R,2025,R,Jackson Blake,Forward,8482809,22,22,24,22,22,25.33333333,22,22,2,3,32,22,22,32,22,22,22,22,22,22,22,22,29.7448813,29.7448813,0,0,0,8.062257748,0,1,0,0,0,0,0,0,WRAP,1,1.321312896,HOME,CAR,2041,0,22,22,2,82,82,0.144000666,0.033377854,0.414953614,0.28778552,0.017336708,0.102545654,0.924619,4,4
34268,20,-69,69,-1,1,-5.8,0,0,0,5,CGY,0,34,32,32,35.33333333,35.33333333,34,2,3,44,32,32,44,44,44,30,32,32,30,30,30,30.3644529,MISS,20404,0,8482445,Devin Cooley,0,0,0,5,CAR,0,1,272,1,0,HIT,0,0,HOME,-98,98,-10,10,AWAYZONE,1,3,53,0,R,2025,R,Jackson Blake,Forward,8482809,22,22,28.2,24,24,31,31,28.2,2,3,42,26,26,42,42,42,22,22,22,22,22,22,2.862405226,2.862405226,0,0,0,20.02498439,0,0,0,1,0,0,0,0,WRIST,0,1.320193604,HOME,CAR,3275,-8,151,23,6,-69,69,0.097599,0.112097,0.439743,0.267068,0.0128753,0.070617,0.709344,-1,1
75613,61,36,36,30,30,0,0,0,0,5,OTT,1,48.6,47.5,43,49.33333333,43,43,2,3,62,48,43,62,43,43,43,47,43,43,43,43,56.56854249,MISS,20890,0,8473503,James Reimer,0,0,0,5,CAR,1,1,148,1,0,FAC,0,0,HOME,-20,-20,22,22,AWAYZONE,0,2,11,0,C,2025,L,Jordan Staal,Forward,8473533,43,43,51.4,64,43,43,43,43,2,3,65,65,43,43,43,43,43,63,43,43,43,43,29.51149856,29.51149856,0,0,0,60.90155991,0,0,0,0,1,0,0,0,SLAP,0,1.3155475,HOME,CAR,1432,0,43,43,63,36,36,0.149035,0.0130374,0.428338,0.347144,0.020226,0.0422194,0.629341,30,30
25469,26,73,73,-20,20,-4.2,0,0,0,5,CAR,1,40.8,40,29,41.33333333,29,29,2,3,51,51,29,48,29,29,29,29,29,29,29,29,22.36067978,MISS,20301,0,8480280,Jeremy Swayman,0,0,0,5,BOS,0,0,198,0,0,MISS,-22.83365418,41.23105626,AWAY,51,51,-16,-16,HOMEZONE,1,2,27,27,L,2025,L,Nikolaj Ehlers,Forward,8477940,43,29,30.6,26,18.5,33.66666667,29,24.8,2,3,44,44,29,43,29,29,8,8,8,29,29,8,-51.34019175,51.34019175,28.50653757,1.676855151,0,25.61249695,0,0,0,1,0,0,0,0,SNAP,0,1.315334104,AWAY,CAR,1800,-21,29,17,8,73,73,0.159521,0.0538007,0.41544,0.312368,0.0229994,0.0358702,0.775916,-20,-20
25501,7.810249676,-83,83,5,5,0,0,0,0,5,CAR,2,55.5,56,41,55,41,41,2,2,57,57,41,55,41,41,55,55,41,55,41,41,17.08800749,SHOT,20301,0,8480280,Jeremy Swayman,0,120,31,4,BOS,0,0,327,0,0,HIT,0,0,HOME,-99,99,11,-11,HOMEZONE,1,3,71,0,L,2025,L,Taylor Hall,Forward,8475791,41,41,41,41,41,41,41,41,2,3,41,41,41,41,41,41,41,41,41,41,41,41,-39.80557109,39.80557109,0,0,0,7.810249676,0,0,0,0,1,0,0,0,WRIST,1,1.314462115,AWAY,CAR,3143,0,41,13,13,-83,83,0.141135,0.0136235,0.484625,0.195362,0.017126,0.148128,0.897079,5,-5
26722,52,38,38,-10,10,0,0,0,0,5,CAR,0,66.75,66,66,67.5,66,66,2,2,69,66,66,69,66,66,66,66,66,66,66,66,27.51363298,SHOT,20317,0,8482661,Jesper Wallstedt,0,120,54,4,MIN,1,1,60,0,0,SHOT,-2.290610043,25.01999201,AWAY,64,64,-1,-1,HOMEZONE,1,1,19,22,D,2025,L,K'Andre Miller,Defenseman,8480817,66,66,73.8,68.5,66,77.33333333,66,66,2,3,95,71,66,95,66,66,66,66,66,66,66,66,-11.09372301,11.09372301,8.803112969,0.419195856,0,51.97114584,0,1,0,0,0,0,0,0,SLAP,1,1.310172999,AWAY,CAR,655,0,66,21,2,38,38,0.13521,0.00615325,0.555308,0.214028,0.0168751,0.0724253,0.611413,-10,-10
40018,58,-34,34,-17,17,0,0,120,34,4,CBJ,1,40,40,40,40,40,40,2,2,40,40,40,40,40,40,40,40,40,40,40,40,52.40229003,MISS,20471,0,8482982,Jet Greaves,0,0,0,5,CAR,0,1,89,1,0,FAC,0,0,HOME,-69,69,22,-22,AWAYZONE,0,1,21,0,D,2025,L,Alexander Nikishin,Defenseman,8482100,40,40,40,40,40,40,40,40,1,4,40,40,40,40,40,40,40,40,40,40,40,40,17.17590362,17.17590362,0,0,0,57.56735186,0,0,0,0,1,0,0,0,SNAP,0,1.310057251,HOME,CAR,980,0,40,40,50,-34,34,0.161953,0.0327991,0.495576,0.235715,0.0172083,0.0567492,0.646221,-17,17
42693,54,-40,40,22,22,3.1,0,0,0,5,CAR,2,59.5,79,49,40,40,44.5,2,2,79,79,49,49,49,49,31,79,49,31,31,31,48.41487375,MISS,20501,0,8481035,Samuel Ersson,0,120,71,4,PHI,2,0,186,0,0,GIVE,0,0,AWAY,-2,2,-8,8,HOMEZONE,1,2,4,0,D,2025,L,Shayne Gostisbehere,Defenseman,8476906,49,49,59.6,49,49,62.25,47.25,47.6,1,4,69,49,49,69,49,49,42,49,49,42,42,42,-24.17910715,24.17910715,0,0,0,53.71219601,0,0,0,0,1,0,0,0,SLAP,0,1.308510101,AWAY,CAR,2263,11,49,37,33,-40,40,0.142566,0.00444856,0.523708,0.253301,0.0163669,0.0596087,0.651136,22,-22
82869,14,77,77,7,7,0,0,0,0,5,CAR,0,50,63.5,23,36.5,23,23,2,2,77,77,23,50,23,23,23,50,23,23,23,23,30.08321791,GOAL,20972,1,8480947,Kevin Lankinen,0,0,0,4,VAN,0,0,17,0,0,FAC,0,0,AWAY,69,69,-22,-22,HOMEZONE,0,1,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,50,23,55.4,50,23,56.75,23,23,1,4,77,50,23,77,23,23,50,50,23,50,23,23,30.25643716,30.25643716,0,0,0,13.89244399,0,0,0,0,0,0,0,0,SNAP,1,1.307965996,AWAY,CAR,77,0,23,23,0,77,77,0.0412273,0.704683,0.146455,0.0725534,0.0120325,0.0230485,0.895598,7,7
11661,60,-35,35,26,26,-11.8,0,0,0,5,CAR,2,46.6,45,45,47.66666667,40,42,2,3,59,45,45,59,45,45,30,45,45,30,30,30,58.82176468,MISS,20138,0,8479979,Jake Oettinger,0,0,0,5,DAL,2,1,199,0,0,FAC,0,0,HOME,-69,69,-22,22,HOMEZONE,0,2,64,0,D,2025,R,Joel Nystrom,Defenseman,8482911,8,8,30.2,8,8,45,45,30.2,2,3,45,8,8,45,45,45,8,8,8,45,45,8,-25.70995378,25.70995378,0,0,0,59.93329626,0,0,0,0,1,0,0,0,SLAP,0,1.307150326,AWAY,CAR,1833,-22,45,45,17,-35,35,0.150547,0.0150884,0.443737,0.328624,0.0209334,0.04107,0.636092,26,-26
64794,21.02379604,-80,80,19,19,-14.2,0,0,0,5,CAR,3,42,46.5,39,39,39,39,2,3,54,54,39,39,39,39,39,39,39,39,39,39,22.13594362,MISS,20759,0,8474593,Jacob Markstrom,0,0,0,5,NJD,1,0,251,0,0,HIT,0,0,HOME,-73,73,40,-40,HOMEZONE,0,3,53,0,R,2025,R,Jackson Blake,Forward,8482809,46,39,26.2,3.5,3.5,41.33333333,39,24.8,2,3,46,4,4,46,39,39,3,3,3,39,39,3,-64.65382406,64.65382406,0,0,0,21.02379604,0,0,0,1,0,0,0,0,WRIST,0,1.302114331,AWAY,CAR,2952,-36,39,17,8,-80,80,0.118249,0.0250485,0.451511,0.344573,0.0198665,0.0407528,0.70668,19,-19
51767,38,-60,60,24,24,8.8,0,0,0,5,NYR,2,27.2,14,14,36,36,27.2,2,3,36,14,14,36,36,36,14,14,14,36,36,14,46.87216658,MISS,20608,0,8478048,Igor Shesterkin,0,0,0,5,CAR,2,1,329,1,0,FAC,0,0,HOME,-69,69,-22,22,AWAYZONE,1,3,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,36,36,36,36,36,36,36,36,2,3,36,36,36,36,36,36,36,36,36,36,36,36,-39.61068824,39.61068824,0,0,0,37.64306045,0,0,0,0,1,0,0,0,SNAP,0,1.302004627,HOME,CAR,3380,22,36,36,48,-60,60,0.231355,0.0433933,0.352284,0.31958,0.0218982,0.0314888,0.797852,24,-24
57134,34,-74,74,-30,30,-7.2,0,0,0,5,DAL,0,46.6,34.5,34.5,54.66666667,54.66666667,46.6,2,3,70,38,38,70,70,70,31,31,31,40,40,31,23.32380758,SHOT,20671,0,8479979,Jake Oettinger,0,0,0,5,CAR,0,1,30,1,0,HIT,0,0,AWAY,-94,94,-18,18,AWAYZONE,0,1,4,0,D,2025,L,Shayne Gostisbehere,Defenseman,8476906,40,40,39.4,39.5,39.5,39.33333333,39.33333333,39.4,2,3,40,40,40,40,40,40,38,39,39,38,38,38,63.43494882,63.43494882,0,0,0,33.54101966,0,0,0,0,1,0,0,0,SNAP,1,1.295767088,HOME,CAR,271,7,82,18,12,-74,74,0.169435,0.0172008,0.435721,0.315717,0.0213227,0.0406034,0.774138,-30,30
21912,8.94427191,-85,85,8,8,0,0,0,0,5,WSH,2,37.8,39,28,37,28,28,2,3,40,39,28,40,28,28,33,39,28,33,28,28,9.055385138,SHOT,20259,0,8480313,Logan Thompson,0,0,0,5,CAR,1,0,221,1,0,BLOCK,0,0,HOME,-84,84,17,-17,AWAYZONE,1,3,71,0,L,2025,L,Taylor Hall,Forward,8475791,28,28,29.2,31,28,28,28,28,2,3,34,34,28,28,28,28,28,28,28,28,28,28,-63.43494882,63.43494882,0,0,0,8.94427191,0,0,0,1,0,0,0,0,SNAP,1,1.293626448,HOME,CAR,2472,0,28,7,4,-85,85,0.117964,0.0775215,0.439981,0.283166,0.0211208,0.0602466,0.818893,8,-8
20808,32,58,58,-6,6,0,0,0,0,5,CAR,4,74,74,74,74,74,74,2,2,74,74,74,74,74,74,74,74,74,74,74,74,21.9317122,SHOT,20246,0,8483710,Dennis Hildeby,0,120,1,4,TOR,4,0,282,0,0,SHOT,15.2551187,11.40175425,AWAY,78,78,3,3,HOMEZONE,1,3,20,37,C,2025,L,Sebastian Aho,Forward,8478427,119,74,119,119,74,119,74,74,1,4,119,119,74,119,74,74,119,119,74,119,74,74,-10.95406264,10.95406264,26.20918135,1.54171655,1,31.57530681,0,1,0,0,0,0,0,0,WRIST,1,1.290100718,AWAY,CAR,2939,0,74,17,2,58,58,0.110286,0.0435359,0.333939,0.412669,0.0218436,0.0777266,0.643167,-6,-6
73540,32,60,60,13,13,-15.2,0,0,0,5,CAR,0,57.8,73,73,47.66666667,47.66666667,57.8,2,3,74,74,74,62,62,74,22,72,72,22,22,22,18.02775638,MISS,20864,0,8483532,Clay Stevenson,0,0,0,5,WSH,0,1,77,0,0,MISS,27.59729587,49.64876635,AWAY,45,45,23,23,HOMEZONE,1,1,22,5,C,2025,R,Logan Stankoven,Forward,8482702,63,63,42.6,15.5,15.5,60.66666667,60.66666667,42.6,2,3,63,21,21,63,63,63,10,10,10,59,59,10,24.14554196,24.14554196,3.451753908,0.246553851,0,31.78049716,0,0,0,0,1,0,0,0,TIP,0,1.287696884,AWAY,CAR,781,-12,105,14,15,60,60,0.102935612,0.025592229,0.484080283,0.317253667,0.032293436,0.037844839,0.411384,13,13
82879,6.32455532,87,87,6,6,0,0,0,0,5,CAR,1,47.8,64,37,37,37,37,2,3,64,64,37,37,37,37,37,64,37,37,37,37,43.56604182,MISS,20972,0,8480947,Kevin Lankinen,0,0,0,5,VAN,0,0,56,0,0,BLOCK,0,0,AWAY,44,44,-1,-1,HOMEZONE,1,1,53,0,R,2025,R,Jackson Blake,Forward,8482809,37,37,38.8,41.5,37,37,37,37,2,3,46,46,37,37,37,37,37,37,37,37,37,37,71.56505118,71.56505118,0,0,0,6.32455532,0,0,0,1,0,0,0,0,BACK,0,1.281354171,AWAY,CAR,458,0,37,34,15,87,87,0.158408438,0.067119,0.36947117,0.310325855,0.017368942,0.077306602,0.891727,6,6
25436,11,-84,84,-10,10,0,0,0,0,5,CAR,0,15,15,15,15,15,15,2,2,15,15,15,15,15,15,15,15,15,15,15,15,19.20937271,SHOT,20301,0,8480280,Jeremy Swayman,0,120,105,4,BOS,0,0,79,0,0,FAC,0,0,AWAY,-69,69,-22,22,HOMEZONE,1,1,24,0,C,2025,R,Seth Jarvis,Forward,8482093,15,15,15,15,15,15,15,15,1,4,15,15,15,15,15,15,15,15,15,15,15,15,63.43494882,63.43494882,0,0,0,11.18033989,0,0,0,1,0,0,0,0,BACK,1,1.280624847,AWAY,CAR,700,0,15,15,6,-84,84,0.112991367,0.00774213,0.5330073,0.253155775,0.01800756,0.075095908,0.786797,-10,10
37952,7.615773106,-82,82,3,3,26.55,0,120,53,4,NSH,0,24.25,24.5,24.5,24,24,24.25,2,2,25,25,25,25,25,25,23,24,24,23,23,23,12.80624847,SHOT,20447,0,8477424,Juuse Saros,0,0,0,5,CAR,0,1,55,1,0,SHOT,25.01689348,16.55294536,HOME,-74,74,-7,7,AWAYZONE,0,1,24,24,C,2025,R,Seth Jarvis,Forward,8482093,67,52,65.4,80,52,61.75,50.5,50.8,1,4,80,80,52,67,52,52,46,80,52,46,46,46,-23.19859051,23.19859051,48.21548399,4.821548399,1,7.615773106,0,0,0,1,0,0,0,0,SNAP,1,1.280624847,HOME,CAR,446,23,52,10,3,-82,82,0.123597,0.171931,0.387233,0.20352,0.0166135,0.097105,0.896305,3,-3
62316,38,52,52,-7,7,11.7,0,0,0,5,CAR,0,52.5,65,65,40,40,52.5,2,2,65,65,65,42,42,65,38,65,65,38,38,38,16.64331698,SHOT,20730,0,8480981,Joel Hofer,0,120,55,4,STL,0,1,133,0,0,BLOCK,0,0,AWAY,61,61,7,7,HOMEZONE,1,2,20,0,C,2025,L,Sebastian Aho,Forward,8478427,65,65,64.2,65,65,64,64,64.2,1,4,65,65,65,65,65,65,61,65,65,61,61,61,-10.71312302,10.71312302,0,0,0,37.65634077,0,1,0,0,0,0,0,0,WRIST,1,1.280255152,AWAY,CAR,1367,23,65,13,2,52,52,0.135926,0.00636383,0.536288,0.237487,0.0180859,0.0658491,0.625627,-7,-7
21878,33,-62,62,19,19,26.75,0,120,27,4,WSH,1,19.25,18,18,20.5,20.5,19.25,2,2,22,20,20,22,22,22,16,16,16,19,19,16,58.69412236,SHOT,20259,0,8480313,Logan Thompson,0,0,0,5,CAR,0,0,92,1,0,FAC,0,0,AWAY,-20,20,-22,22,AWAYZONE,0,1,53,0,R,2025,R,Jackson Blake,Forward,8482809,46,46,46,46,46,46,46,46,2,3,46,46,46,46,46,46,46,46,46,46,46,46,-35.13419306,35.13419306,0,0,0,33.01514804,0,0,0,1,0,0,0,0,SNAP,1,1.275959182,HOME,CAR,1111,30,46,46,3,-62,62,0.184556,0.0716254,0.412771,0.2731,0.0205408,0.0374069,0.785278,19,-19
26769,10,-81,81,-6,6,-14,0,0,0,5,CAR,1,46.4,47,46,46,46,46,2,3,48,48,46,46,46,46,46,46,46,46,46,46,5.099019514,SHOT,20317,0,8482661,Jesper Wallstedt,0,0,0,5,MIN,2,1,205,0,0,BLOCK,0,0,AWAY,-82,82,-1,1,HOMEZONE,0,2,11,0,C,2025,L,Jordan Staal,Forward,8473533,80,46,47.8,11,11,72.33333333,46,32,2,3,82,12,12,82,46,46,10,10,10,55,46,10,36.86989765,36.86989765,0,0,0,10,0,1,0,0,0,0,0,0,WRIST,1,1.274754878,AWAY,CAR,2185,-36,46,4,1,-81,81,0.131419,0.132445,0.390261,0.245201,0.0200359,0.0806385,0.873679,-6,6
74401,44,-66,66,-37,37,0,0,0,0,5,LAK,0,13.8,16.5,12,12,12,12,2,3,21,21,12,12,12,12,12,12,12,12,12,12,15.29705854,SHOT,20874,0,8476341,Anton Forsberg,0,0,0,5,CAR,1,1,232,1,0,FAC,0,0,AWAY,-69,69,-22,22,AWAYZONE,0,3,28,0,L,2025,L,William Carrier,Forward,8477478,21,12,21,21,12,21,12,12,2,3,21,21,12,21,12,12,21,21,12,21,12,12,58.13402231,58.13402231,0,0,0,43.56604182,0,1,0,0,0,0,0,0,WRIST,1,1.274754878,HOME,CAR,2658,0,12,12,2,-66,66,0.179816,0.00671361,0.478097,0.287263,0.0164745,0.0316365,0.726216,-37,37
25452,60,29,29,6,6,-12.6,0,0,0,5,CAR,0,35,37.5,37.5,33.33333333,27,31.2,2,3,75,56,56,75,56,56,12,19,19,12,12,12,58.6003413,SHOT,20301,0,8480280,Jeremy Swayman,0,0,0,5,BOS,0,0,152,0,0,GIVE,0,0,AWAY,76,76,-29,-29,HOMEZONE,0,2,50,0,L,2025,L,Eric Robinson,Forward,8480762,8,8,20.4,8.5,8.5,28.33333333,25.33333333,18.6,2,3,65,10,10,65,56,56,7,7,7,8,8,7,5.710593138,5.710593138,0,0,0,60.29925373,1,0,0,0,0,0,0,0,SLAP,1,1.273920463,AWAY,CAR,1394,-5,56,46,2,29,29,0.152079,0.0244245,0.41812,0.339706,0.0213606,0.0443098,0.617196,6,6
4648,10.63014581,82,82,-8,8,0,0,0,0,5,CAR,1,37.6,9,9,56.66666667,9,9,2,3,73,9,9,73,9,9,9,9,9,38,9,9,7.615773106,MISS,20055,0,8477968,Alex Nedeljkovic,0,0,0,5,SJS,1,0,170,0,0,BLOCK,0,0,AWAY,79,79,-1,-1,HOMEZONE,1,2,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,-48.81407483,48.81407483,0,0,0,10.63014581,1,0,0,0,0,0,0,0,WRIST,0,1.269295518,AWAY,CAR,1936,0,9,6,3,82,82,0.100209,0.066667,0.460078,0.274128,0.0182701,0.0806482,0.835066,-8,-8
23730,5.830951895,-86,86,-5,5,3.8,0,0,0,5,VAN,3,23.6,30.5,9.5,19,19,15.2,2,3,61,61,19,19,19,19,0,0,0,19,19,0,24.04163056,MISS,20279,0,8480947,Kevin Lankinen,0,0,0,5,CAR,3,1,325,1,0,FAC,0,0,HOME,-69,69,-22,22,AWAYZONE,0,3,48,0,L,2025,L,Jordan Martinook,Forward,8476921,23,19,22.2,21,19,23,19,19,2,3,23,23,19,23,19,19,19,19,19,23,19,19,59.03624347,59.03624347,0,0,0,5.830951895,0,0,0,0,1,0,0,0,BACK,0,1.265348977,HOME,CAR,3572,19,19,19,15,-86,86,0.181258408,0.071188617,0.386069485,0.256458595,0.017810917,0.087213939,0.933853,-5,5
4655,8.062257748,81,81,-1,1,5.6,0,0,0,5,CAR,1,38.8,35.5,35.5,41,41,38.8,2,3,54,54,54,54,54,54,15,17,17,15,15,15,6.32455532,GOAL,20055,1,8477968,Alex Nedeljkovic,0,0,0,5,SJS,1,0,184,0,0,SHOT,-34.9920202,12.20655562,AWAY,79,79,-7,-7,HOMEZONE,1,2,28,21,L,2025,L,William Carrier,Forward,8477478,55,54,50.4,68.5,54,38.33333333,38,44.4,2,3,72,72,54,55,54,54,6,65,54,6,6,6,-7.125016349,7.125016349,27.86700385,5.57340077,0,8.062257748,0,0,0,0,0,0,0,0,,1,1.264911064,AWAY,CAR,2054,-9,54,5,0,81,81,0.111512,0.120438,0.366462,0.312815,0.0177049,0.0710694,0.894466,-1,-1
36612,61,-38,38,33,33,1,0,0,0,5,TOR,4,39.2,40.5,40.5,38.33333333,38.33333333,39.2,2,3,41,41,41,41,41,41,36,40,40,36,36,36,58.13776742,SHOT,20431,0,8483710,Dennis Hildeby,0,0,0,5,CAR,1,0,249,1,0,GIVE,0,0,AWAY,0,0,-11,11,AWAYZONE,0,3,26,0,D,2025,R,Sean Walker,Defenseman,8480336,50,50,40.2,41,41,39.66666667,39.66666667,40.2,2,3,50,50,50,40,40,50,32,32,32,39,39,32,-32.90524292,32.90524292,0,0,0,60.74537019,0,1,0,0,0,0,0,0,SLAP,1,1.263864509,HOME,CAR,2752,-4,284,46,2,-38,38,0.14938,0.0127182,0.415447,0.366964,0.0205094,0.0349815,0.638575,33,-33
58754,37,59,59,22,22,9.8,0,0,0,5,ANA,1,26.2,10,10,37,29.33333333,21.6,2,3,58,10,10,58,39,39,10,10,10,10,10,10,30.23243292,SHOT,20688,0,8478024,Ville Husso,0,0,0,5,CAR,1,1,176,1,0,HIT,0,0,HOME,34,34,39,39,AWAYZONE,1,2,24,0,C,2025,R,Seth Jarvis,Forward,8482093,39,39,31.4,20,20,39,39,31.4,2,3,39,39,39,39,39,39,1,1,1,39,39,1,36.25383774,36.25383774,0,0,0,37.20215048,0,0,0,1,0,0,0,0,SNAP,1,1.259684705,HOME,CAR,1906,-9,39,24,4,59,59,0.209652,0.039385,0.358313,0.338719,0.0233629,0.0305679,0.780483,22,22
58738,16,73,73,4,4,-9.4,0,0,0,5,ANA,1,68.2,65.5,52.5,70,65,60,2,3,91,91,65,70,65,65,40,40,40,70,65,40,36.40054945,MISS,20688,0,8478024,Ville Husso,0,0,0,5,CAR,0,1,118,1,0,MISS,56.30993247,46.87216658,HOME,63,63,39,39,AWAYZONE,0,2,20,27,C,2025,L,Sebastian Aho,Forward,8478427,70,65,54.8,55.5,50,54.33333333,51,50.6,2,3,76,76,65,70,65,65,23,35,35,23,23,23,14.03624347,14.03624347,42.27368901,1.457713414,0,16.4924225,0,0,0,0,1,0,0,0,TIP,0,1.25519136,HOME,CAR,1305,-17,65,29,13,73,73,0.089927813,0.050746783,0.486690866,0.298722412,0.029272447,0.044639727,0.460039,4,4
50503,6.08276253,-88,88,-6,6,0,0,0,0,5,DET,2,47,47,47,47,47,47,2,3,47,47,47,47,47,47,47,47,47,47,47,47,30.08321791,SHOT,20593,0,8476434,John Gibson,0,0,0,5,CAR,3,1,280,1,0,MISS,25.76932762,32.20248438,HOME,-60,60,-14,14,AWAYZONE,0,3,50,77,L,2025,L,Eric Robinson,Forward,8480762,47,47,47,47,47,47,47,47,2,3,47,47,47,47,47,47,47,47,47,47,47,47,80.53767779,80.53767779,54.76835017,2.28201459,0,6.08276253,1,0,0,0,0,0,0,0,BACK,1,1.253467413,HOME,CAR,2904,0,47,24,1,-89,88,0.156598384,0.056135437,0.376456276,0.28391964,0.018270981,0.10861926,0.822041,-6,6
1156,32,-57,57,0,0,0,0,120,100,4,NJD,2,27,27,20,27,20,20,2,2,34,34,20,34,20,20,20,20,20,20,20,20,25.05992817,SHOT,20014,0,8474593,Jacob Markstrom,0,0,0,5,CAR,2,1,281,1,0,FAC,0,0,HOME,-69,69,-22,22,AWAYZONE,0,3,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,20,20,29.8,20,20,32.25,20,20,1,4,69,20,20,69,20,20,20,20,20,20,20,20,0,0,0,0,0,32,0,0,0,1,0,0,0,0,SLAP,1,1.252996409,HOME,CAR,2789,0,20,20,30,-57,57,0.120253,0.103086,0.470006,0.227898,0.022108,0.0566488,0.667943,0,0
